StroopEffect,age,Agreeableness,AttentionCheck,Conscientiousness,TimeofSemester,Extraversion,gender,Intrinsic,Mood,Neuroticism,NFC,Openness,Persistence,SelfEsteem,Stress,Temperatureinlab,SubjectiveTemp,SubjectiveLight,SubjectiveSpace,YearinCollege
.295396265171377,18,4,0,4.5,.847826087,4.5,2,2.266666667,5,4,2.833333333,4.5,192.9999999,5,2.25,71,70,6,2,1
.193623863198163,19,5,0,5,.865384615,4,2,3,5,3,3.333333333,5.5,165,5,3.75,71,70,4,4,1
.799447063691854,19,5, ,3.5,.840425532,2.5,2,2.8,5,4,3.666666667,5,234.999999,5,2.75,71,70,5,3,1
.407711670713843,19,6,1,5.5,.968421053,5.5,2,2.8,5,2,3.666666667,5,70.99999522,6,2.25,71,70,4,4,1
.474484715740417,18,4,1,7,.034090909,2,2,3,4,3,4.333333333,6.5,240,3,2.75,70,70,4,2,1
.335193664703595,18,2.5,0,6.5,.102272727,4,2,2.2,4,3,2.5,4.5,95,5,2.75,70,70,4,3,1
.258459088672588,18,3.5,1,5.5,.865384615,3,2,2.066666667,7,2,3,3.5,95,6,2,70,70,6,3,1
.681663729753877,18,4.5,0,6,.829787234,3.5,2,2.466666667,5.5,2,2.333333333,4.5,55.99999612,5,2.5,70,70,5,3,1
.326675117610924,18,5.5,1,6,1,4,2,2.466666667,5,3.5,2.333333333,5,101.0000016,6,3.5,70,70,5,3,1
1.22970564459969,19,5.5,1,4.5,.7,2.5,2,2.066666667,4,3,3.166666667,4,221.9999959,1,2.75,70,70,4,3,1
.221795995014049,19,5.5,0,4.5,.829787234,6,2,2.333333333,6,2.5,2.5,5.5,90.00000281,6,2,70,70,4,3,1
-.221819286741289,19,3,0,7,.744680851,7,2,3.066666667,6,2.5,4.333333333,6,44.99999669,5, ,69,70,5,3,1
.476517573819019,18,5,1,4,1,5,2,2.333333333,4,1.5,2.833333333,4.5,176.0000053,5,2.5,68,70,4,3,1
.457578372994414,19,4, ,7,.303030303,4,2,2.8,2.5,2,3.166666667,4.5,175.0000032,1,3.75,68,70,6,4,1
.269346153027295,19,3.5,1,4.5,1,4,2,2.266666667,4,4,3,4.5,190.0000017,3,3.25,68,70,6,4,1
.243004993908078,18,4.5,1,6,.161616162,6,2,3.066666667,6,2.5,3,5,81.00000008,7,2.75,65,70,6,3,1
.406552635125027,18,5.5,1,6.5,.168421053,5.5,2,2.933333333,6,2,3.666666667,5.5,241.0000042,6,1.5, ,70,6,3,1
.329919597978025,18,6,0,7,.310679612,4,2,2.8,6,1,3,6.5,144.0000029,7,1.5, ,70,6,3,1
.201075811563966,18,6,1,5,.454545455,5.5,2,2.466666667,5,3,2.5,3.5,98.00000342,6,2.75, ,70,6,3,1
.168781433076351,18,5.5,0,4,.253521127, ,2,2.866666667,4,3.5,3,5,63.00000278,4,3.25, ,70,4,3,1
.410429468315244,18,3.5,1,6,.524271845,6,2,3.333333333,5,3.5,4.166666667,6,240.0000014,6,2.5, ,70,6,3,1
.414009795744352,18,4,0,7,.547368421,5.5,2,2.666666667,6,2,2.166666667,5.5,56.99999824,7,1.75, ,70,6,4,1
-.166946061675925,18,6,0,6.5,.595744681,3,2,2.666666667,5,4.5,2.666666667,4.5,83.99999763,5,2.5, ,70,6,3,1
.392317486875838,18,5.5,1,7,.718446602,4,2,3.133333333,6.5,3,3.333333333,5.5,220.0000005,7,2, ,70,4,3,1
.712481393189211,18,4,0,4.5,.768421053,3.5,2,3.466666667,3,4,3.166666667,4,70.99999459,6,3, ,70,7,2,1
.368037671690187,18,5.5,1,3.5,.76744186,3.5,2,2.2,5,4,2.833333333,3.5,194.0000026,3,3, ,70,5,3,1
.722082786620521,18,3.5,1,6,.922330097,3.5,2,2.333333333,3,4.5,3,6,239.9999932,4,3.5, ,70,5,3,1
.108036418971296,19,4,1,5.5,.151515152,5,2,2.666666667,4.5,5,2.833333333,3.5,122.9999992,5,3.25, ,70,4,3,1
.684610648547544,19,5,0,4,.704225352,6,2,3.333333333,5,1,3.666666667,6,240.9999954,6,1.5, ,70,6,3,1
.25717409857419,19,4,0,5.5,.951456311,6.5,2,3.333333333,6,3,3.833333333,6.5,226.999999,7,3, ,70,6,4,1
-.483970879234709,20,4.5,1,5.5,.147368421,4,2,3.466666667,4.5,1.5,3.666666667,5,240.000002,2,1.25, ,70,4,4,1
.00145091191889043,28,4.5, ,3.5,.318181818,5,2,3.2,6,2,4,5.5,233.9999969,6,2.25, ,70,4,4,1
.300984883972563,19,6.5,0,3.5,1,3.5,2,3.4,3.5,4.5,3.666666667,5.5,122.9999992,3,3.25,71,69.8,5,3,1
.31629554256169,17,3.5,1,5,.053191489,1.5,2,2.533333333,4,4,2,2,205.0000014,5,1.75,67,69.8,6,3,1
.378172913800915,21,5,1,7,.053191489,3,2,2.533333333,4,1.5,3,6,240.000002,1,2.25,66,69.8,6,2,1
.340444743901877,18,2,1,4,.886363636,3.5,2,2.733333333,3,3,4,2.5,119.9999922,3,3.75,78,69,5,3,1
.669980764057977,17,3,1,4,.463157895,6.5,2,2.6,4.5,3.5,2.833333333,4.5,240.000002,7,2.25,74,69,6,3,1
-.166562398005721,18,5,1,5.5,.906542056,6.5,2,2.733333333,5.5,2.5,3.333333333,7,120.0000004,7,2.5,74,69,5,2,1
.315591899918952,19,4,0,2.5,.636363636,5,2,3,5.5,5.5,3.5,7,86.99999582,5,3.5,73,69,5,2,1
.372105740689224,19,5.5,1,6.5,.410526316,6.5,2,2.733333333,6,1.5,3.166666667,4.5,78.99999521,6,1.75,72,69,6,3,1
-.0799511856090671,20,4,1,6,.7,5,2, ,4.5,5.5, ,5.5,82.99999551, ,3,70,69,4,2,1
.576758163404895,18,4.5,1,5.5,.547368421,4.5,2,3.133333333,4.5,2.5,3.5,5.5,118.9999989,3,3, ,69,6,2,1
-.0336133375678277,18,3.5,1,2.5,.193181818,6.5,2,2.466666667,4,5,3.166666667,5.5,97.0000013,6,2.5,78,68,5,2,1
.556257457997446,18,2.5,1,6.5,.901408451,4,2,2.466666667,4,3.5,4,4,70.00000128,3,3,76,68,4,3,1
.472521412058251,18,5.5,1,4,.670454545,2.5,2,2.266666667,4,2,2.333333333,4.5,59.00000311,6,2.25,75,68,4,4,1
.14785045934142,18,5,1,5.5,.238636364,6.5,2,3.6,7,3.5,4,6,60.99999854,6,1,74,68,6,3,1
.432299030921914,18,3.5,1,5,.681818182,2,2,2.933333333,4.5,2,2.333333333,3.5,91.99999887,6,3.75,74,68,4,3,1
.00725203660579524,19,6.5,0,5,.681818182,2.5,2,2.733333333,5,4,2.833333333,5,240.000002,4,2.75,74,68,4,2,1
.116485217542638,19,4.5,1,5,.817307692,5,2,3,4,3,3.666666667,4.5,147,7,1.5,73,68,6,3,1
.251155472470095,19,3.5,0,5,.923076923,6,2,2.8,5.5,2.5,3.166666667,5,223,5,2,73,68,5,3,1
.092770446713425,19,6,0,6,.978947368,5,2,2.666666667,6,1,3.5,5,240.9999954,6,1.25,73,68,6,3,1
.531590211935368,18,4,0,6,.181818182,5,2,2.266666667,6,4,2.333333333,4,189.0000002,2,3.75,72,68,6,2,1
.394191717289553,18,4.5,1,5.5,.526315789,5,2,3.066666667,5,4,3.166666667,4.5,126.9999995,5,2,72,68,6,3,1
.103549436860052,19,3.5,0,3,.75,3.5,2,2.333333333,6,6,2.333333333,5,153,2,2.5,72,68,5,2,1
.338972783941947,19,5,1,5.5,.631578947,4.5,2,2.733333333,6,2,3.5,5.5,240.9999954,6,2.5,72,68,6,4,1
.623960592055208,19,3,0,4.5,.917647059,4.5,2,3,6,3,3.666666667,5,165.0000071,6,3.5,72,68,5,4,1
.467685436355043,18,3.5,0,7,.807692308,4.5,2,3.533333333,3,5.5,4.666666667,7,133,1,4.5,71,68,4,4,1
.324938988259053,18,3,0,6,.817307692,4,2,2.666666667,6,3,3.333333333,3.5,220,6,2.5,71,68,4,2,1
.498903509731028,18,5,0,6,.855769231,5.5,2,2.8,6.5,2,3,7,105,7,2.25,71,68,5,3,1
.346076441131811,18,4.5,1,4.5,.855769231,7,2,2.466666667,7,4,2.833333333,4,97,5,2.5,71,68,4,4,1
.170425041225821,18,4,1,5,.113636364,6,2,2.666666667,6,1,3.333333333,4,68.99999853,7,1.25,71,68,6,4,1
-.125147831543495,19,5.5,1,2,.807692308,4.5,2,2.866666667,3,4.5,3.333333333,6.5,241,6,3.75,71,68,5,2,1
.0175083956375728,19,4.5,0,6,.840425532,6.5,2,2.6,6.5,2.5,2.666666667,4.5,63.9999961,6,2.5,71,68,4,2,1
.0349901089131747,18,5,0,6,.865384615,4.5,2,2.933333333,4.5,5,3,4.5,241,6,3,70,68,6,3,1
.585118759352045,18,1.5,1,7,.079545455,5.5,2,2.866666667,5.5,1.5,4.166666667,4.5,240.000002,6,2,70,68,6,3,1
.139104757886625,18,4.5,0,3,.755319149,3.5,2,2.8,6,3.5,3.833333333,5.5,108.0000001,5,2.5,69,68,6,3,1
.350917844725127,18,2.5,1,4.5,1,3,2,2.666666667,6,3,2.666666667,5.5,239.9999932,6,2.75,69,68,3,3,1
.348611040591229,18,2,1,7,.034090909,6.5,2,3,4,3.5,2.666666667,5,138,7,3.5, ,68,6,2,1
-.0897762429071762,18,6.5,1,4.5,.042253521,2,2,2.533333333,5,1.5,2.666666667,4.5,72.99999946,5,3.25, ,68,5,3,1
.623463244332425,18,5,1,6,.547368421,1.5,2,2.6,5.5,5.5,2.5,4.5,240.000002,1,3.25, ,68,4,3,1
-.130010753633922,19,3,0,1.5,1,3.5,2,3.133333333,4,6,3,5.5,40.99999701,7,3.5, ,68,6,2,1
-.180007334499744,26,5.5,0,4,.806818182,2.5,2,3.133333333,4,1.5,2.833333333,3.5,56.00000429,7,3.25,79,67,4,4,1
.517393535497543,18,3.5,1,6.5,.75,1,2,3.2,7,2.5,3.5,2,115,6,2.25,72,67,6,3,1
-.0347197809840421,19,4.5,1,4,.865384615,2,2,3.466666667,6,3,4,7,109,6,2.75,72,67,5,2,1
.0945043213692336,18,5.5,1,6.5,.261363636,2.5,2,3.4,3,1.5,2.666666667,6,157.9999992,2,3.5,71,67,6,3,1
.498982591675169,19,6.5,1,5,.942307692,2,2,2.933333333,3.5,3.5,2.833333333,5,204,5,2.75,71,67,6,4,1
.139632549523756,19,3,0,2.5,.308510638,3.5,2,2.466666667,2,6,3.166666667,4,81.00000008,6,2.5,71,66,4,3,1
.713055494759239,18,5,1,6,.238636364,3,2,3.266666667,5,4,4.333333333,7,241.0000042,6,3,77,65,5,2,1
.466648711791718,18,5.5,1,5.5,.892156863,4,2,2.6,5,3.5,2.833333333,5,151.0000007,3,3.25,77,65,5,4,1
.481858683026627,19,3,1,2,.951923077,3.5,2,2.333333333,2.5,4,1.833333333,2.5,105,3,4.25,74,65,6,3,1
.08422807801986,18,3.5,1,5,.942307692,1.5,2,2.266666667,4.5,3,3,4,46,4,2.5,73,65,5,2,1
.136194954523611,18,3,0,4.5,.523255814,3.5,2,3.266666667,3.5,5,4,5.5,190.0000023,5,3,73,65,5,3,1
.386400156756646,18,6.5,0,6,.978947368,4,2,2.733333333,6,2,3.833333333,5.5,165.0000065,6,2.5,73,65,6,3,1
.643635986728001,18,6,1,4.5,.410526316,3.5,2,3,7,3.5,2.666666667,6,240.000002,6,2.5,72,65,6,3,1
.515053798793986,18,5,1,4,.715909091,3,2,3.666666667,5.5,5,3.833333333,6,182.0000011,5,3.5,72,65,4,2,1
.641619868579219,18,4,1,7,.875,4,2,2.666666667,6,2,2.833333333,4.5,66.00000097,6,2,72,65,6,2,1
-.0753278055351199,19,4.5,0,1.5,.798076923,2,2,2.466666667,4.5,4.5,1.833333333,2.5,82,2,3.5,72,65,4,4,1
.247950355601683,19,4.5,1,7,.631578947,5,2,2.466666667,6,2.5,2.833333333,4.5,97.99999462,7,1.5,72,65,6,4,1
.394942274894156,18,2.5,0,4.5,.865384615,4,2,3.666666667,6,4,3.833333333,5.5,194,6,1.75,71,65,4,4,1
-.192336744751608,18,3,0,7,.034090909,6,2,2.533333333,3,4,4,4.5,240.000002,6,3.25,70,65,3,2,1
.786056290310463,19,4.5,1,2.5,1,4.5,2,2.666666667,4.5,6, ,6,239.9999932,3,3.25,69,65,6,3,1
.041111380226209,18,2.5,0,4,.106796117,5,2,3.266666667,5,1,3.166666667,7,52.99999793,4,2.5, ,65,4,3,1
.050806513833152,18,5,0,4.5,.116504854,4.5,2,2.4,5,3,3.166666667,5.5,240.000002,5,3, ,65,5,2,1
.800025081579635,18,6,0,3.5,.887323944,4,2,3,7,1.5,2.833333333,4.5,233.9999969,7,1.75, ,65,6,3,1
-.152764114923319,18,4,0,6,.423529412,5.5,2,3.066666667,4,3,2.333333333,5,32.00000245,5,3.75,73,63,5,4,1
.639375900221979,18,4.5,1,4.5,.636363636,4.5,2,3.2,6,2.5,3.333333333,4,125,4,2.5,71,63,6,2,1
.112222680396941,18,5,1,6.5,.260869565,6.5,2,2.866666667,4,3,2.833333333,5,211.9999999,5,3,67,63,5,4,1
-.406609446075188,17,4.5,1,5.5,.915492958,4.5,2,2.8,4,2.5,3.5,7,240.000002,2,3.5,74,62.6,5,2,1
.0167198249798807,18,6,0,5.5,.906542056,4.5,2,3,5.5,3.5,3.833333333,6.5,110.0000043,6,2.75,74,62,5,2,1
-.357978307399733,23,4.5,1,4.5,.034883721,6,2,2.733333333,5.5,4,2.333333333,3.5,240.0000014,5,3.5,73,62,4,3,1
.0222429690006772,22,6.5,0,3.5,.102272727,2,2,2.733333333,3,2.5,2.166666667,2.5,126.0000056,3,3.75,78,60,6,3,1
-.00155721434227177,18,4.5,1,5,.372727273,3.5,2,2.8,3,5,3.5,5.5,129.0000038,1,3.75,76,60,4,2,1
.0543694600062222,18,6.5,0,6,.942307692,5,2,2.4,6,2,3.333333333,6,162,5,2.75,74,60,5,4,1
.634361364843514,18,4,1,3,.360465116,1.5,2,3.466666667,5.5,5,3.833333333,5,240.9999954,4,2.75,73,60,5,2,1
.528900798939333,19,4,0,4.5,.923076923,4.5,2,1.933333333,5,4.5,3,5,59,4,3,73,60,5,4,1
.794960028505486, ,4,1,5,.923076923,1,2,3.133333333,3,3.5,3.666666667,6,240,4,2.25,72,60,5,4,1
.311800455637433,18,4,0,4,.590909091,2.5,2,2.333333333,4,3,3.166666667,3,151.9999953,6,2.5,72,60,6,4,1
.979285802067829,18,4.5,0,4.5,.817307692,3.5,2,2.333333333,5.5,3.5,3.166666667,4.5,60,5,2.25,71,60,5,2,1
.0726502799524155,19,5.5,0,4.5,1,4.5,2, ,7,5,2.5,5.5,133.0000041,6,2.25,71,60,4,3,1
.38133291193664,20,4.5,1,6,.855769231,6,2,3.2,6,2.5,3.833333333,6.5,76,6,2,71,60,4,2,1
.0747857722233324,18,5,1,4,.284090909,3.5,2,2.2,4,3,2.5,3.5,129.9999971,4,3,70,60,6,2,1
.71678533675495,18,4.5,1,5,.074468085,4,2,2.933333333,5.5,5.5,3.666666667,6,120.000001,5,1.75, ,60,4,3,1
-.0337101374302918,19,4.5,0,5,.738636364,4,2,3,4.5,3.5,3.5,5,240,4,2.5,71,59,7,3,1
-.289673034622899,32,3,1,7,.063829787,2.5,2,3,5,1,3.5,5.5,240.9999954,7,2,67,59,6,3,1
.268076996875086,19,4.5,0,5.5,.526315789,5.5,2,3.2,4.5,2.5,3.333333333,6,198.9999969,5,3.5,72,55,4,4,1
.368887373598974,20,4.5,1,4.5,.738636364,4,2,2.8,4,3,3.666666667,5.5,241.0000042,6,2.25,70,55,5,4,1
.134812810095271,18,2.5,0,4.5,.310679612,5,2,3.266666667,6.5,1.5,3,6.5,60.99999854,4,1.75, ,55,4,3,1
-.162421602986175,18,5.5,0,4.5,.644859813,2,2,2.333333333,3.5,4,2.666666667,3.5,240.000002,3,3,72,50,5,4,1
-.175426293253131,19,5.5,1,7,.532608696,3.5,2,2.133333333,5,2.5,2.833333333,6,90.00000281,5,3.25,70,50,3,3,1
.94454214134557,18,6.5,0,6,1,6.5,2,2.933333333,6.5,1,3.333333333,4,157.9999998,6,3.25, ,50,4,3,1
.404534609663063,18,5,1,5,.279069767,5,2,2.2,4,2.5,2.666666667,5.5,171.0000029,5,2.5,73, ,4,3,1
.365648200332222,19,5,1,6.5,.638297872,5.5,2,3,6,3,4.166666667,6,60.99998974,6,2.5,66, ,6,3,1
-.592799596331504,19,4.5,0,4,.798076923,2.5,2,2.133333333,3.5,4,2.833333333,5,103,5,3.75,71, ,6,3,1
.628124512310604,18,5.5,1,4,.75,2,2,2.666666667,4,3,3.333333333,5,137,5,2.75,72, ,6,2,1
.239801781778583,18,6,1,6.5,.980392157,4,2,3.133333333,5.5,2.5,3.333333333,5.5,239.9999932,1,3.5,78, ,4,3,1
.472077782923324,18,4,1,5.5,.795454545,4,2,2.4,6,3.5,2.666666667,5,101.0000016,6,2.75,79, ,6,3,1
.311491938416959,19,4.5,1,6.5,.843137255,4.5,2,2.866666667,7,1.5,3.166666667,6.5,240.0000014,6,1.5, , ,4,2,1
.689764373373944,24,5.5,1,4,.414893617,7,2,2.733333333,3.5,4,3,5.5,175.0000032,2,2.75,79, ,6,4,1
-.0973016494483164,18,4,0,6.5,.205882353,3,2,2.666666667,3,5.5,1.833333333,3,81.00000008,5,2,78, ,6,4,1
.0931592089882097,33,7,0,2.5,.843137255,3,2,2.8,4,1.5,2.666666667,3.5,149.0000053,1,3,78, ,4,4,1
.0770703561424205,18,5.5,1,6,.381818182,2,2,3.133333333,5.5,2.5,4.333333333,6,208.0000078,6,2.5,75, ,5,3,1
.16286927198442,19,3.5,0,4.5,.361702128,2.5,2,3.133333333,5,4.5,3.833333333,6,91.99999825,3,3,75, ,5,2,1
-.196647504544824,18,4.5,0,4,.816901408,4.5,2, ,4,3, ,4,36.9999967,4,3.25,74, ,5,3,1
.26428405205656,19,5.5,1,4,.952941176,3,2,2.733333333,4,6.5,3.166666667,7,199.000005,1,4,74, ,4,3,1
-.522410762782401,18,5,1,6,.478873239,6,2,2.933333333,5.5,3.5,3.333333333,5.5,122.9999986,3,2.25,73, ,5,2,1
.749701480539051, ,4,0,4,.5,3.5,2,1.666666667,4,4,2.5,4,21.00000365,7,3,72, ,7,3,1
.223132400251906,18,4.5,0,5,.740384615,5,2,2.6,6,3,3,5,84,7,3.25,72, ,5,3,1
.19942095538401,18,4.5,1,5.5,.631578947,5.5,2,2.866666667,3,2,3.166666667,6.5,240.000002,7,2.5,72, ,5,3,1
.445633726958815,18,4,1,5.5,.873239437,1,2,2.466666667,4,4.5,2.833333333,3,129.0000038,4,2.75,72, ,6,4,1
.497449372743345,19,6,0,3,.798076923,3.5,2,2.733333333,3,2.5,3,4,156,2,2.25,72, ,4,2,1
.571170178324393,18,4,1,4.5,.034090909,1.5,2,2.333333333,4,4,2.833333333,3.5,68,4,2.25,71, ,5,2,1
-.0598634960448092,19,6,0,5,.368421053,7,2,2.666666667,6,1.5,4,6.5,228.0000011,7,2.25,71, ,5,3,1
.101245408153446,19,4.5,0,6,.045454545,4.5,2,3,4.5,5,3,5,193.9999938,5,3.25,70, ,4,4,1
.642258050874015,19,5,0,6,.670212766,6,2,2.4,6,2.5,2,4.5,178.9999947,6,2.75,70, ,5,4,1
-.274816856519654,20,5,0,5,.568181818,5.5,2,2.533333333,4, ,3,5.5,48.999997,2,3,70, ,4, ,1
.303886587281502,18,4,0,4,1,4,2,2.466666667,4,3.5,3.166666667,3.5,60.99999791,5,2.75,69, ,5,2,1
.369325437030801,19,5,1,4.5,.565217391,4,2,2.4,7,2,2.5,4,228.0000011,1,2.75,68, ,4,4,1
.406024040742294,18,3.5,0,6.5,.074766355,4,2,2.733333333,4,2.5,3.333333333,5,240.9999954,6,2.5, , ,4,4,1
.179583297297884,18,6,0,4.5,.310679612,7,2,3,6.5,3,2.666666667,6.5,112.9999937,7,2.25, , ,5,3,1
.156760154775957,18,4.5,0,4,.514563107,3,2,2.666666667,4,5,3,5,198.0000029,1,3.75, , ,4,4,1
.372762875071906,18,5.5,0,5.5,.932038835,2.5,2,2.733333333,6,2,2.333333333,6,239.9999932,6,2.5, , ,4,2,1
.109525559624851,18,6.5,1,7,.112676056,3.5,1,2.733333333,5.5,4,3,4,82.99999614,5,4.5,77, ,3,3,1
.214548894538703,20,7,1,6.5,.738636364,4.5,1,3.066666667,7,1.5,4,6.5,241.0000042,6,1.75,70, ,6,4,1
.176941040290415,19,6,1,5.5,.681818182,5.5,1,3.266666667,5.5,7,4,6.5,240,2,3,71, ,4,2,1
.435680256355577,18,4.5,1,6.5,.234042553,5.5,1,2.733333333,5.5,3.5,2.833333333,5.5,35.00000064,5,2.5,73, ,3,3,1
.112347931358498,20,6,1,4,1,5,1,3.066666667,4,4,3.333333333,6,240.000002,4,3.5, , ,4,4,1
.698921030926531,18,5.5,0,4.5,.136363636,2,1,2.666666667,5,5,3.166666667,7,113.0000025,3,2.75,79,87,3,2,1
.586635753838317,18,6.5,1,6.5,.014084507,2,1,3.333333333,5,3.5,3,4.5,240.9999954,3,3.25,78,86,6,3,1
-.199845121392977,18,5.5,0,2.5,.868686869,4,1,3.266666667,5.5,4.5,3.333333333,6,210.9999978,6,3.75, ,86,4,2,1
.462572286950671,18,3.5,1,7,.738636364,4.5,1,2.4,4,3.5,2.833333333,4,105.0000019,3,3,80,85,4,3,1
.355512948029643,19,5,0,3.5,.294117647,6.5,1,3.533333333,4,4.5,2.5,7,63.99999673,4,3,79,85,3,4,1
.524402299051984,18,5,0,7,.176470588,3.5,1,3.333333333,4,1.5,3.833333333,6.5,147.9999944,5,3.25,78,85,4,3,1
.06906329758084,18,4.5,1,5.5,.411764706,5,1,2.466666667,4,3,3.166666667,4.5,175.0000032,3,3.75,78,85,4,4,1
.783147376174976,18,4.5,0,6,.211267606,4,1,3,4.5,3,2.833333333,5.5,75.00000433,4,3.25,75,85,5,3,1
-.367506922485098,18,5.5,0,7,.511627907,2,1,3.2,3,5,4.166666667,4.5,117.0000028,1,4.25,73,85,3,4,1
.169448355438275,18,4.5,0,7,.284313725,7,1,3.866666667,7,2,5,7,240.000002,6,2.5,78,82,3,3,1
.277114728619451,18,5,1,6.5,.695652174,6.5,1,2.8,2,7,3.166666667,6,149.0000053,1,3.5,73,82,4,2,1
.243446531444779,19,7,0,7,.75,5,1,2.933333333,6,2,3.5,6.5,78,7,2,72,82,4,4,1
.419154722096902,18,4.5,1,6,.227272727,2.5,1,2.533333333,3.5,6,3.166666667,5.5,240.0000014,4,3.25,79,80,4,3,1
.579485365348563,18,4.5,1,7,.215686275,7,1,3.466666667,6.5,5,4.166666667,7,240.000002,5,2.25,78,80,3,4,1
-.177794571565935,18,5.5,1,6.5,.431372549,1.5,1,3.666666667,4,3.5,3.333333333,6,240.0000014,7,2.5,78,80,2,3,1
.657367519041421,18,5.5,1,5.5,.970588235,6,1,3.066666667,6,4.5,3,6.5,239.9999939,5,3,78,80,3,4,1
.211940741895292,19,5,1,7,.235294118,4,1,2.2,4,5,3,2,139.9999938,6,3.5,78,80,3,4,1
.525200795698098,19,3.5,1,6.5,.588235294,7,1,3.6,7,5,4.166666667,7,117.0000028,4,1.25,78,80,4,1,1
-.00921816173414334,19,4,1,6.5,.901960784,6,1,3.133333333,4,2,4,6.5,240.9999954,3,3,78,80,5,3,1
.651298876815056,18,4,1,6.5,.205882353,4.5,1,3,6.5,3.5,3.333333333,6,239.9999932,5,2.25,76,80,5,3,1
.368898567341133,18,4,1,7,.274509804,4,1,2.866666667,4,1,2.666666667,6,116.0000007,5,2.75,76,80,4,4,1
.197989191605505,18,6,0,4.5,.098591549,2.5,1,2.6,6,3,2.333333333,5.5,196.0000075,5,2.5,75,80,6,3,1
.28270585474755,18,4.5,1,6,.169014085,1,1,3,3,5,3.5,5.5,49.99999974,3,3,75,80,6,3,1
.386325761044941,17,6,1,6.5,.381818182,4.5,1,3.333333333,6,2.5,3.333333333,5.5,239.9999932,6,1.5,74,80,3,3,1
-.399745947391159,18,6,0,6,.755813953,4.5,1,2.733333333,6,1,3.166666667,4,87.99999794,5,1.75,74,80,4,4,1
.439809783585297,19,4.5,1,5.5,.755813953,5.5,1,2.933333333,4,4.5,2.833333333,5.5,91.00000493,3,2.75,74,80,6,3,1
.325977935225438,18,5,1,7,.140186916,4.5,1,3.466666667,7,2,4.166666667,6.5,160.0000041,6,1.5,73,80,4,3,1
.555983858751802,18,5,0,5,.348837209,4.5,1,2.733333333,5,5.5,2.833333333,5,195.9999987,4,3.25,73,80,4,4,1
.117069701794637,18,5,1,5.5,.423529412,2,1,2,4,4,2.5,2.5,90.99999613,3,2.75,73,80,5,3,1
.514804260699117,18,3.5,1,7,.430232558,3,1,3,4,6,3.5,4,63.9999961,3,3,73,80,6,2,1
.220897520537348,18,3,1,7,.647887324,5,1,3.133333333,4,2.5,3.666666667,4.5,43.9999952,5,1.75,73,80,6,2,1
-.393571083530552,18,4,1,7,.746478873,4.5,1,2.6,6.5,2.5,3.833333333,5.5,137.9999977,5,2,73,80,4,4,1
.446967262667447,18,6.5,0,7,.905882353,6.5,1,2.533333333,6,3.5,2.833333333,3,21.00000365,6,1.75,73,80,5,2,1
-.308581550640424,18,2.5,1,4.5,.930232558,6.5,1,2.666666667,1,6.5,2.333333333,3.5,72.99999946,4,4.75,73,80,3,3,1
.562090231354565,18,5.5,1,6.5,.941176471,3.5,1,3.266666667,6,1.5,3.333333333,5.5,109.0000022,6,1.5,73,80,7,4,1
-.0010246411217746,19,4.5,1,6.5,.430232558,3.5,1,3.066666667,4,2.5,4,5.5,129.0000038,5,3,73,80,6,3,1
.332686693949215,20,3.5,0,4.5,.430232558,5.5,1,3,3.5,4,2,3,133.999998,4,3.75,73,80,4,3,1
-.10437583739568,18,3.5,1,7,.056074766,4,1,2.2,6,4,3.166666667,5.5,229.0000032,4,2.25,72,80,6,3,1
.570566283314758,18,4,1,4.5,.410526316,1.5,1,3.2,2,6.5,3.666666667,6.5,78.00000189,1,4.5,72,80,5,4,1
.548607591460365,18,4.5,1,6,.448598131,4,1,2.866666667,6,2,3.5,4,239.9999932,5,2.5,72,80,5,2,1
-.0940175853622724,18,6,1,4,.943661972,3.5,1,2.8,5,4,3.166666667,4.5,231.0000081,6,2.25,72,80,6,4,1
.760422691238406,18,6,1,4.5,.715909091,5,1,2.4,4.5,3,2.833333333,4.5,99,5,2.75,71,80,6,3,1
.493355809637886,18,4.5,0,7,.232323232,3,1,3.666666667,5.5,5,4.333333333,7,240.0000014,5,2,70,80,4,3,1
.383721075475868,18,6.5,0,5,.127272727,4.5,1,3.2,6,3.5,3.833333333,6.5,240.000002,6,2, ,80,2,3,1
.430052995998397,18,4.5,1,6.5,.169014085,6,1,3.6,4,2,3.833333333,7,128.999995,5,2.75, ,80,5,3,1
.904819895153167,18,3.5,0,5.5,.284313725,3,1,2.466666667,4,5.5,3,6,240.0000014,1,3.75,79,79,3,4,1
-.0922144653218762,18,4.5,1,6,1,4.5,1,2,5,3.5,2.333333333,5,240.000002,5,3,78,79,3,2,1
.308329241595449,18,5,1,5,.197674419,3,1,2.533333333,3.5,5,3,4,91.00000556,3,4.25,74,79,4,4,1
.164262803870328,18,5.5,0,3,.447058824,7,1,3.133333333,3.5,4,3.666666667,6,186.9999953,5,3.25,74,79,5,3,1
.555561830431383,19,2,0,6,.271028037,2,1,2.466666667,4,4,3,5,137.9999983,3,2.75,73,79,5,3,1
.0596640198712215,19,2,0,7,.435294118,4,1,3.266666667,3.5,3,3.833333333,4.5,240.000002,5,3.25,73,79,6,3,1
.879995444510004,19,5.5,1,5.5,.941176471,3.5,1,2.4,3,4.5,3,4.5,79.00000401,5,3.25,73,79,6,3,1
.443385242866832,18,4.5,1,4,.514563107,3.5,1,1.933333333,5.5,3,2.666666667,4.5,36.9999967,6,2.25, ,79,6,3,1
